"","states2","states3","states4"
"1022",2,2,4
"1023",2,2,4
"1024",2,2,2
"1025",2,2,2
"1026",1,2,2
"1027",1,2,2
"1028",1,2,2
"1029",1,2,2
"1030",1,2,2
"1031",1,2,2
"1032",1,1,1
"1033",1,1,1
"1034",1,1,1
"1035",1,1,1
"1036",1,2,2
"1037",1,2,2
"1038",1,2,2
"1039",1,2,2
"1040",2,2,4
"1041",2,2,4
"1042",2,2,4
"1043",2,2,4
"1044",2,2,4
"1045",2,2,4
"1046",2,2,4
"1047",2,2,4
"1048",2,3,4
"1049",2,3,4
"1050",2,3,4
"1051",1,2,2
"1052",1,1,1
"1053",1,1,1
"1054",1,1,1
"1055",1,1,1
"1056",1,2,2
"1057",2,3,4
"1058",2,3,4
"1059",2,3,4
"1060",2,3,4
"1061",2,2,4
"1062",1,2,2
"1063",1,2,2
"1064",1,2,2
"1065",1,2,2
"1066",1,2,2
"1067",1,2,2
"1068",1,2,2
"1069",1,2,2
"1070",1,2,2
"1071",1,2,2
"1072",1,2,2
"1073",1,2,2
"1074",1,2,2
"1075",1,1,2
"1076",1,1,2
"1077",1,1,2
"1078",1,1,2
"1079",1,1,2
"1080",1,2,2
"1081",2,2,2
"1082",2,2,4
"1083",2,2,4
"1084",2,2,4
"1085",2,3,4
"1086",2,3,4
"1087",2,3,4
"1088",2,3,4
"1089",1,1,1
"1090",1,1,1
"1091",1,2,2
"1092",1,2,2
"1093",1,2,2
"1094",1,2,2
"1095",1,2,2
"1096",1,2,2
"1097",1,2,2
"1098",1,2,2
"1099",1,2,2
"1100",1,2,2
"1101",1,2,2
"1102",1,2,2
"1103",1,2,2
"1104",2,2,2
"1105",2,2,4
"1106",2,2,4
"1107",2,2,2
"1108",2,2,4
"1109",2,2,4
"1110",2,2,4
"1111",2,2,4
"1112",2,3,4
"1113",2,3,4
"1114",2,3,4
"1115",2,3,4
"1116",2,3,4
"1117",2,3,4
"1118",2,2,4
"1119",2,2,2
"1120",2,2,2
"1121",2,2,2
"1122",2,2,2
"1123",2,2,2
"1124",1,1,1
"1125",1,1,1
"1126",1,1,1
"1127",1,2,2
"1128",1,2,2
"1129",1,2,2
"1130",1,2,2
"1131",1,2,2
"1132",1,2,2
"1133",1,2,2
"1134",1,2,2
"1135",1,2,2
"1136",1,2,2
"1137",1,2,2
"1138",1,2,4
"1139",1,2,2
"1140",1,2,2
"1141",1,2,2
"1142",1,2,2
"1143",1,2,2
"1144",1,2,1
"1145",2,2,2
"1146",2,2,4
