"","states2","states3","states4"
"355",2,2,2
"356",2,2,4
"357",2,2,4
"358",2,2,4
"359",1,1,1
"360",1,1,2
"361",2,3,3
"362",2,3,3
"363",2,3,3
"364",2,3,2
"365",1,1,2
"366",1,1,2
"367",2,1,2
"368",2,2,4
"369",1,1,1
"370",1,1,1
"371",1,1,2
"372",2,2,4
"373",2,2,4
"374",2,2,4
"375",2,2,4
"376",2,2,4
"377",2,2,4
"378",2,2,4
"379",2,2,4
"380",2,2,4
"381",2,2,4
"382",2,2,4
"383",2,2,4
"384",2,2,4
"385",2,2,4
"386",2,2,4
"387",2,2,4
"388",2,2,2
"389",2,1,2
"390",2,2,4
"391",2,2,4
"392",2,2,4
"393",2,2,4
"394",2,2,4
"395",2,2,4
"396",2,2,4
"397",1,1,1
"398",1,1,1
"399",1,1,1
"400",1,1,1
"401",1,1,1
"402",1,1,1
"403",1,1,2
"404",2,2,4
"405",2,2,4
"406",1,1,1
"407",1,1,2
"408",1,1,2
"409",2,1,2
"410",2,1,2
"411",2,1,2
"412",2,2,4
"413",2,2,4
"414",2,2,4
"415",2,2,4
"416",2,2,4
"417",2,2,4
"418",2,2,4
"419",2,2,4
"420",2,2,4
"421",2,2,4
"422",1,1,1
"423",1,1,1
"424",1,1,2
"425",2,2,4
"426",2,2,4
"427",1,1,1
"428",1,1,1
"429",2,2,4
"430",2,2,4
"431",2,2,4
"432",2,2,4
"433",2,2,4
"434",2,2,4
"435",2,2,4
"436",2,2,4
"437",2,2,4
"438",2,2,4
"439",1,1,1
"440",1,1,2
"441",2,2,3
"442",2,2,3
"443",2,1,2
"444",2,1,2
"445",2,2,4
"446",2,2,4
"447",2,2,4
"448",2,2,4
"449",2,2,4
"450",2,2,4
"451",2,2,4
"452",2,2,4
"453",2,2,4
"454",2,2,4
"455",2,2,4
"456",2,2,4
"457",2,3,3
"458",2,3,3
"459",2,3,3
"460",2,3,3
"461",2,3,3
"462",2,3,3
"463",2,3,3
"464",2,3,3
"465",1,1,2
"466",1,1,2
"467",2,1,3
"468",2,1,3
"469",2,1,3
"470",1,1,1
"471",1,1,1
"472",1,1,1
"473",1,1,1
"474",1,1,1
"475",1,1,1
"476",1,1,1
"477",1,1,1
"478",1,1,2
"479",2,3,3
"480",2,3,3
"481",2,3,3
"482",2,3,3
"483",1,1,1
"484",1,1,1
"485",1,3,2
"486",2,3,3
"487",2,3,3
"488",2,3,3
"489",2,3,3
"490",2,3,3
"491",2,3,3
"492",2,3,3
"493",2,3,3
"494",2,3,3
"495",2,3,3
"496",2,3,3
"497",2,3,3
"498",2,3,3
"499",2,3,3
"500",2,3,3
"501",2,3,3
"502",2,3,3
"503",2,3,3
"504",2,3,3
"505",2,3,3
"506",2,3,3
"507",2,3,3
"508",2,3,3
"509",2,3,3
"510",2,3,3
"511",2,3,3
"512",2,3,3
"513",2,3,3
"514",2,3,3
"515",2,3,3
"516",2,3,2
"517",2,3,2
"518",2,3,2
"519",2,3,2
"520",2,3,2
"521",2,3,2
"522",2,3,2
"523",2,3,2
"524",2,3,2
"525",1,1,1
"526",1,1,1
"527",1,1,1
"528",1,1,1
"529",1,1,1
"530",1,1,1
"531",1,1,1
"532",1,1,2
"533",2,3,2
"534",2,3,2
"535",2,3,3
"536",2,3,3
"537",2,3,3
"538",2,3,3
"539",1,1,2
"540",1,1,2
"541",1,1,2
"542",1,1,2
"543",1,1,2
"544",1,1,2
"545",1,1,2
"546",1,1,2
"547",1,1,2
"548",1,1,2
"549",1,1,2
"550",1,1,2
"551",1,1,2
"552",1,1,2
"553",1,1,2
"554",1,1,2
"555",2,3,2
"556",2,3,2
"557",2,3,2
"558",2,3,2
"559",2,3,3
"560",2,3,3
"561",2,3,3
"562",2,3,3
"563",2,3,3
"564",2,3,3
"565",2,3,3
"566",2,3,3
"567",2,3,3
"568",2,3,3
"569",2,3,3
"570",2,3,3
"571",2,3,3
"572",2,3,3
"573",2,3,3
"574",2,3,3
"575",2,3,3
"576",2,3,3
"577",2,3,2
"578",2,3,2
"579",2,3,2
"580",2,3,3
"581",2,3,3
"582",2,3,3
"583",2,3,3
"584",2,3,3
"585",2,3,3
"586",2,3,3
"587",2,3,3
"588",2,3,3
"589",2,3,3
"590",2,3,3
"591",2,3,3
"592",2,3,3
"593",2,3,3
"594",2,3,3
"595",2,3,3
"596",2,3,3
"597",2,3,3
"598",2,3,3
"599",2,3,2
"600",2,3,2
"601",2,3,2
"602",2,3,2
"603",2,3,2
"604",2,3,2
"605",2,3,2
"606",2,3,2
"607",2,3,3
"608",2,3,3
"609",2,3,3
"610",2,3,3
"611",2,3,3
"612",2,3,3
"613",2,3,3
"614",2,3,3
"615",2,3,3
"616",2,3,3
"617",2,3,3
"618",2,3,3
"619",1,1,2
"620",1,1,2
"621",1,1,2
"622",1,1,2
"623",1,1,2
"624",1,1,2
"625",2,3,2
"626",2,3,3
"627",2,3,3
"628",2,3,3
"629",2,3,3
"630",2,3,3
"631",2,3,3
"632",2,3,3
"633",1,1,1
"634",1,1,1
"635",1,1,1
"636",1,1,2
"637",2,3,3
"638",2,3,3
"639",2,3,3
"640",2,3,3
"641",2,3,3
"642",1,1,1
"643",1,1,1
"644",1,1,1
"645",1,1,1
"646",1,1,1
"647",1,1,1
"648",1,1,2
"649",1,1,2
"650",1,1,2
"651",1,1,1
"652",1,1,1
"653",2,1,2
"654",2,2,4
"655",2,2,4
"656",2,2,4
"657",2,2,4
"658",2,2,4
"659",2,3,4
"660",2,3,2
"661",2,3,3
"662",2,3,3
"663",2,3,3
"664",2,1,2
"665",2,2,2
"666",2,2,4
"667",2,2,4
"668",2,2,4
"669",1,1,1
"670",1,1,1
"671",1,1,1
"672",1,1,2
"673",1,1,2
"674",1,1,2
"675",1,1,1
"676",1,1,1
"677",1,1,2
"678",2,3,3
"679",2,3,3
"680",2,3,3
"681",2,3,2
"682",2,3,2
"683",2,3,4
"684",2,2,4
"685",2,2,4
"686",2,2,4
"687",2,2,4
"688",1,1,1
"689",1,1,1
"690",1,1,1
"691",1,1,2
"692",2,3,2
"693",2,3,3
"694",2,3,3
"695",2,3,3
"696",2,3,3
"697",1,1,1
"698",1,1,1
"699",1,1,1
"700",1,1,2
"701",2,1,3
"702",2,1,3
"703",1,1,2
"704",1,1,2
"705",2,3,2
"706",2,3,2
"707",2,3,2
"708",2,2,4
"709",2,2,4
"710",1,1,1
"711",1,1,1
"712",1,1,1
"713",1,1,1
"714",1,1,1
"715",1,1,2
"716",1,1,2
"717",1,1,1
"718",1,1,2
"719",1,1,2
"720",1,1,1
"721",1,1,1
"722",1,1,1
"723",1,1,2
"724",1,1,2
"725",1,1,1
"726",1,1,1
"727",1,1,1
"728",1,1,1
"729",1,1,1
"730",1,1,1
"731",1,1,1
"732",1,1,1
"733",1,1,1
"734",1,1,1
"735",1,1,1
"736",1,1,2
"737",2,3,3
"738",2,3,3
"739",2,3,3
"740",2,3,3
"741",1,1,1
"742",1,1,1
"743",1,1,1
"744",1,1,2
"745",2,2,4
"746",2,1,2
"747",2,1,2
"748",2,1,2
"749",2,1,2
"750",2,2,4
"751",2,2,4
"752",2,2,4
"753",2,2,4
"754",2,2,4
"755",2,2,4
"756",2,2,4
"757",2,2,4
"758",2,2,4
"759",2,2,4
"760",2,2,4
"761",2,2,4
"762",2,2,4
"763",2,2,4
"764",1,1,1
"765",1,1,1
"766",1,1,1
"767",1,1,2
"768",2,1,2
"769",2,2,2
"770",2,2,4
"771",2,2,4
"772",2,2,4
"773",2,2,4
"774",1,1,1
"775",1,1,1
"776",1,1,1
"777",1,1,1
"778",1,1,1
"779",1,1,2
"780",1,1,2
"781",1,1,2
"782",1,1,2
"783",2,2,4
"784",2,2,4
"785",1,1,1
"786",1,1,2
"787",1,1,2
"788",1,1,2
"789",1,1,2
"790",1,1,2
"791",2,1,2
"792",2,1,2
"793",2,2,4
"794",2,2,4
"795",2,2,4
"796",2,2,4
"797",2,2,4
"798",2,2,4
"799",1,1,1
"800",1,1,1
"801",1,1,2
"802",2,3,3
"803",2,3,3
"804",2,3,3
"805",2,3,3
"806",2,3,3
"807",2,3,3
"808",2,3,3
"809",2,3,2
"810",2,3,2
"811",2,3,3
"812",2,3,3
"813",1,1,1
"814",1,1,1
"815",1,1,2
"816",1,1,2
"817",2,1,2
"818",2,2,4
"819",2,2,4
"820",2,2,4
"821",2,2,4
"822",2,2,4
"823",2,1,2
"824",2,2,4
"825",2,2,4
"826",1,1,1
"827",1,1,1
"828",1,1,1
"829",1,1,2
"830",1,1,2
"831",1,1,2
"832",1,1,2
"833",1,1,2
"834",1,1,2
"835",1,1,2
"836",1,1,1
"837",1,1,1
"838",1,1,1
"839",2,3,2
"840",2,3,4
"841",2,3,4
"842",2,3,4
"843",2,3,4
"844",2,3,4
"845",2,3,4
"846",2,3,4
"847",2,3,2
"848",2,3,3
"849",2,3,3
"850",2,3,3
"851",2,3,3
"852",2,3,3
"853",2,3,3
"854",2,3,3
"855",2,3,3
"856",2,3,3
"857",2,3,3
"858",2,3,3
"859",2,3,3
"860",2,3,3
"861",2,3,3
"862",2,3,2
"863",2,3,2
"864",2,3,3
"865",2,3,3
"866",2,3,3
"867",2,3,3
"868",2,3,3
"869",2,3,3
"870",2,3,3
"871",2,3,3
"872",2,3,3
"873",2,3,3
"874",2,3,3
"875",2,3,3
"876",2,3,3
"877",2,3,3
"878",2,3,3
"879",2,3,3
"880",2,3,3
"881",2,3,3
"882",2,3,3
"883",2,3,3
"884",2,3,3
"885",2,3,2
"886",2,3,2
"887",2,3,3
"888",2,3,3
"889",2,3,3
"890",2,3,3
"891",2,3,3
"892",2,3,3
"893",2,3,3
"894",2,3,3
"895",2,3,3
"896",2,3,3
"897",2,3,3
"898",2,3,3
"899",2,3,3
"900",2,3,3
"901",2,3,3
"902",2,3,3
"903",2,3,3
"904",2,3,3
"905",2,3,3
"906",2,3,2
"907",2,3,2
"908",2,3,2
"909",2,3,2
"910",2,3,3
"911",2,3,3
"912",2,3,3
"913",2,3,3
"914",2,3,3
"915",2,3,3
"916",2,3,3
"917",2,3,3
"918",2,3,3
"919",2,3,3
"920",2,3,3
"921",1,1,2
"922",1,1,2
"923",1,1,2
"924",1,1,2
"925",1,1,2
"926",1,1,2
"927",2,3,3
"928",2,3,3
"929",2,3,3
"930",2,3,3
"931",2,3,3
"932",2,3,3
"933",2,3,3
"934",2,3,3
"935",2,3,3
"936",2,3,3
"937",2,3,3
"938",2,3,3
"939",2,3,3
"940",1,1,2
"941",1,1,2
"942",1,1,2
"943",1,1,2
"944",1,1,1
"945",1,1,1
"946",1,1,2
"947",1,1,2
"948",1,1,2
"949",1,1,2
"950",2,3,2
"951",2,3,2
"952",2,3,2
"953",2,3,2
"954",2,3,2
"955",2,3,2
"956",2,3,3
"957",2,3,3
"958",2,3,3
"959",2,3,3
"960",2,3,3
"961",2,3,3
"962",2,3,3
"963",2,3,3
"964",2,3,3
"965",2,3,3
"966",2,3,3
"967",1,3,2
"968",1,3,2
"969",1,3,2
"970",1,3,2
"971",1,3,2
"972",2,3,2
"973",2,3,3
"974",2,3,3
"975",2,3,3
"976",2,3,3
"977",2,3,3
"978",2,3,3
"979",2,3,3
"980",2,3,3
"981",2,3,3
"982",2,3,3
"983",2,3,3
"984",2,3,3
"985",2,3,3
"986",2,3,3
"987",2,3,3
"988",2,3,3
"989",2,3,3
"990",2,3,3
"991",2,3,3
"992",1,1,2
"993",1,1,1
"994",1,1,2
"995",2,1,2
"996",2,1,2
"997",2,1,2
"998",1,1,2
"999",1,1,2
"1000",1,1,2
"1001",2,3,3
"1002",2,3,3
"1003",2,3,3
"1004",2,3,3
"1005",2,3,3
"1006",2,3,3
"1007",2,3,3
"1008",2,3,3
"1009",2,2,3
"1010",2,2,4
"1011",2,2,4
"1012",2,2,4
"1013",2,2,4
"1014",2,2,4
"1015",2,2,4
"1016",2,2,4
"1017",2,2,4
"1018",2,2,4
"1019",2,2,4
"1020",2,1,2
"1021",2,1,3
